"","Site","WY","Month","Air","PO4","NO3","pH","Cond","Tur","O2","H2Otemp","TotalColiform","EColi","ppt","cwd","tmx","tmn","PctUrb","PctImp","NDVI","SiteWY"
"154",1,2013,11,14.7,1.163333333,0.23,8.196666667,186.8333333,0.516666667,11.91333333,8,6.017619505,2.014903021,328.28,0,14.92,5.6,2,9,0.27,"1 2013"
"155",1,2013,12,8.2,0.19,0.303333333,7.72,78.4,11.33333333,10.99333333,10.16666667,6.646520377,3.80666249,534.21,0,8.69,1.35,2,9,0.27,"1 2013"
"156",1,2014,1,1.4,0.06,0.006666667,7.24,45.06666667,0.05,11.94666667,3.433333333,3.790984677,2.014903021,50.95,0,17.25,5.45,2,9,0.456,"1 2014"
"157",1,2014,2,8,0.043333333,0,6.283333333,24.9,1.533333333,11.55333333,6.266666667,2.00148,1.410986974,378.16,0,12.32,3.51,2,9,0.456,"1 2014"
"158",1,2014,3,16.2,0.01,0,6.75,34.53333333,0.025,11.46666667,4.8,3.280911216,0.693147181,263.21,0,15.4,4.88,2,9,0.456,"1 2014"
"159",1,2014,4,9.6,0.056666667,0,6.706666667,44.76666667,0.27,10.40666667,8.266666667,4.158883083,0,94.46,0,18.61,5.88,2,9,0.456,"1 2014"
"160",1,2014,5,20.9,0.66,0.03,8.31,94.86666667,0.25,11.08,18.5,7.594028891,3.265759411,23.54,0,22.95,9.88,2,9,0.456,"1 2014"
"161",1,2014,6,20.1,0.033333333,0.006666667,7.143333333,41,0,8.86,9.533333333,2.602689685,2.014903021,0,168.94,27.89,13.09,2,9,0.456,"1 2014"
"162",1,2014,7,24.2,0.046666667,0,7.106666667,34.36666667,0,7.886666667,14.66666667,7.791357516,1.840549633,0.68,192.4,32.31,18.03,2,9,0.456,"1 2014"
"163",1,2014,8,20.3,0.093333333,0.013333333,6.26,29.83333333,0.183333333,9.283333333,15.13333333,5.959199587,3.360375387,8.56,165,29.8,16.86,2,9,0.456,"1 2014"
"164",1,2014,9,17.7,2.97,0.12,7.493333333,206.7333333,0.166666667,7.6,18.73333333,7.791357516,3.618993327,34.5,107.2,27.74,14.37,2,9,0.456,"1 2014"
"165",1,2014,10,13,0.013333333,0.023333333,7.333333333,32.2,0.216666667,9.583333333,11.23333333,5.329816034,0,21.45,64.55,21.48,7.73,2,9,0.456,"1 2014"
"166",1,2014,11,7,0.076666667,0.003333333,7.206666667,38.7,0,9.996666667,7,4.90823336,0,47.05,0,16.64,5.82,2,9,0.456,"1 2014"
"167",1,2014,12,1.7,0.016666667,0.04,6.5,52.53333333,0.95,12.595,1.4,6.361993085,2.379546134,34.91,0,13.34,1.22,2,9,0.456,"1 2014"
"168",1,2015,1,3.5,0.003333333,0,7.27,40.06666667,0,12.65,3.833333333,5.060060177,1.410986974,2.59,0,14.29,4.5,2,9,0.201,"1 2015"
"169",1,2015,2,9.1,0,0,7.196666667,42.9,0.11,11.66333333,6.666666667,3.981549068,2.595254707,181.27,0,16.76,6.02,2,9,0.201,"1 2015"
"170",1,2015,3,7.4,0.023333333,0,7.15,42.8,0.216666667,11.36333333,6.2,4.15575319,1.098612289,31.67,0,18.55,6.08,2,9,0.201,"1 2015"
"171",1,2015,4,22.3,0.023333333,0.006666667,7.19,51.83333333,0,13.82333333,6.9,0.693147181,0,88.22,0,17.97,5.2,2,9,0.201,"1 2015"
"172",1,2015,5,18.1,1.273333333,0.01,8.236666667,165.9333333,0.033333333,9.203333333,18.6,7.791357516,4.892602227,21.83,39.82,20.5,8.38,2,9,0.201,"1 2015"
"173",1,2015,6,38.1,1.746666667,0.11,8.81,157.5666667,0.283333333,11.42333333,25.5,7.791357516,6.133614939,10.84,170.84,29.26,14.89,2,9,0.201,"1 2015"
"174",1,2015,7,22.4,0.01,0.01,7.103333333,35.6,0.016666667,9.753333333,13.2,7.791357516,7.348008213,1.86,186.3,30.06,15.83,2,9,0.201,"1 2015"
"175",1,2015,8,27,3.7,0.006666667,7.556666667,223.5,0.27,7.886666667,20.76666667,7.791357516,2.140066163,1.21,165.3,30.5,16.4,2,9,0.201,"1 2015"
"176",1,2015,9,18.3,2.973333333,0.22,7.583333333,209.4333333,0.463333333,8.196666667,17.23333333,7.791357516,4.650143552,2.51,125.9,28.23,14.55,2,9,0.201,"1 2015"
"177",1,2015,10,23.1,2.636666667,0.896666667,6.79,167.9666667,0.066666667,10.12,16.43333333,7.791357516,4.034240638,53.04,0,22.88,10.62,2,9,0.201,"1 2015"
"178",1,2015,11,15.4,2.133333333,0.52,7.86,217.5333333,0,10.00666667,12.83333333,7.791357516,3.328626689,156.63,0,15.1,5.58,2,9,0.201,"1 2015"
"179",1,2015,12,11.1,0.156666667,0.296666667,7.83,109.3,9.933333333,11.12666667,10.73333333,7.791357516,5.672979566,412.79,0,9.83,3.62,2,9,0.201,"1 2015"
"180",1,2016,1,3.4,0.073333333,0,7.186666667,37.16666667,1.106666667,11.66666667,4.5,3.843744165,2.850706502,435.81,0,9.34,1.96,2,9,0.461,"1 2016"
"181",1,2016,2,3.6,0,0.003333333,6.87,41,1.103333333,11.43666667,4.7,3.951243719,2.821378886,59.61,0,15.29,3.29,2,9,0.461,"1 2016"
"182",1,2016,3,5,0,0.026666667,6.813333333,32.66666667,1.766666667,11.32666667,7.6,3.708682081,1.131402111,460.59,0,13.45,3.67,2,9,0.461,"1 2016"
"183",1,2016,4,7,0,0,7.26,40.56666667,0.106666667,10.83333333,7.733333333,4.030694535,0.693147181,73.64,0,18.53,6.35,2,9,0.461,"1 2016"
"184",1,2016,5,27.7,0.326666667,0.043333333,7.91,112.2666667,1.38,10.98666667,19.2,7.791357516,2.928523524,51.16,0,20.67,8.96,2,9,0.461,"1 2016"
"185",1,2016,6,18.2,1.906666667,0.01,8.493333333,171.3333333,0.3,10.08666667,18.9,7.791357516,2.990719732,3.07,155.27,27.88,13.5,2,9,0.461,"1 2016"
"186",1,2016,7,22.1,1.44,0.03,8.123333333,180.7666667,0.446666667,8.896666667,20.9,7.791357516,3.058707073,0,187.2,30.8,15.73,2,9,0.461,"1 2016"
"187",1,2016,8,23.7,2.19,0,7.606666667,144.3333333,0.426666667,7.236666667,22.4,7.791357516,2.681021529,0.01,166,31.08,16.35,2,9,0.461,"1 2016"
"188",1,2016,9,20,1.95,0.35,7.113333333,166.3666667,0.34,9.453333333,18.03333333,6.918893023,6.825242857,0.79,123.2,27.22,12.94,2,9,0.461,"1 2016"
"189",1,2016,10,18.5,1.85,0.363333333,7.723333333,179.8666667,0.033333333,11.86666667,17.8,7.791357516,3.580737295,31.93,15.1,23.41,11.68,2,9,0.461,"1 2016"
"190",1,2016,11,12.4,0.916666667,0.36,7.77,176.5333333,0.616666667,12.38,7.566666667,7.169888748,4.097672352,134.03,0,12.37,2.18,2,9,0.461,"1 2016"
"191",1,2016,12,4.4,0.243333333,0.19,7.813333333,153.9666667,1.633333333,11.92333333,5.566666667,6.646520377,4.141546164,352.88,0,7.77,0.48,2,9,0.461,"1 2016"
"192",2,2001,1,2.5,2.97,0.996666667,7.633333333,68.3,0.346666667,13.39,1.983333333,3.314186005,2.282382386,172,0,9.83,1.81,3,10,0.147,"2 2001"
"193",2,2001,2,5.4,0.26,0.076666667,6.7,62.63333333,2.65,12.24,2.916666667,4.564348191,0.693147181,232.8,0,10.26,2.24,3,10,0.147,"2 2001"
"194",2,2001,3,19,1.89,0.333333333,7,67.5,1.133333333,9.933333333,8.6,4.398146017,2.493205453,111.2,0,14.64,2.4,3,10,0.147,"2 2001"
"195",2,2001,4,6.2,1.923333333,0.143333333,7.6,60.96666667,4.523333333,12.63333333,7.783333333,5.959199587,2.48490665,113.8,0,15.24,2.55,3,10,0.147,"2 2001"
"196",2,2001,5,24,1.746666667,0.25,6.7,39.8,0.916666667,10.07,14.5,5.900992644,3.328626689,2.1,0,27.37,11.22,3,10,0.147,"2 2001"
"197",2,2001,6,18.9,2.676666667,0.223333333,7,36.9,0.493333333,9.783333333,14.46666667,6.124464549,2.282382386,5.6,106.7,27.79,12.31,3,10,0.147,"2 2001"
"198",2,2001,7,33,3.78,0.95,7.2,36.9,0.366666667,10.27333333,14.98333333,7.092823061,3.072693315,0,192.7,30.45,14.74,3,10,0.147,"2 2001"
"199",2,2001,8,29.5,1.51,0.156666667,7.466666667,38.66666667,0.566666667,9.653333333,15.45,7.791357516,2.646174797,0.2,171.2,31.61,14.89,3,10,0.147,"2 2001"
"200",2,2001,9,24,1.896666667,0.14,6.766666667,39.8,0.35,8.52,17.43333333,7.791357516,2.282382386,14.7,113.2,28.39,13.08,3,10,0.147,"2 2001"
"201",2,2001,11,9.5,0.5,0.37,7.666666667,71.53333333,0.15,12.82666667,5.1,5.008633291,0.693147181,52.9,0,11.47,0.93,3,10,0.147,"2 2001"
"202",2,2001,12,12.5,1.75,0.183333333,7.9,67,1.473333333,10.92666667,7.316666667,3.852273001,0,79.5,0,11.67,2.41,3,10,0.147,"2 2001"
"203",2,2002,1,4,0.12,0.483333333,6.6,0.063333333,0.706666667,13.92333333,3.533333333,4.450852826,2.282382386,158.2,0,9.57,-0.03,3,10,0.099,"2 2002"
"204",2,2002,2,12.7,1.363333333,1.98,6.533333333,68.16666667,0.713333333,11.83,7.416666667,4.947340444,1.098612289,132.9,0,9.12,-0.12,3,10,0.099,"2 2002"
"205",2,2002,3,7.4,2.126666667,1.136666667,6.8,37.53333333,3.1,10.99666667,7.54,7.791357516,2.388762789,232.4,0,16.54,3.83,3,10,0.099,"2 2002"
"206",2,2002,4,8.6,1.4,1.436666667,7.6,55,1.066666667,11.16,8.783333333,5.785362462,3.18221184,51.6,0,18.03,4.18,3,10,0.099,"2 2002"
"207",2,2002,5,21.3,1.323333333,3,7.566666667,40.73333333,0.516666667,8.003333333,14.5,4.90897164,3.214867803,58.9,0,21.66,6.65,3,10,0.099,"2 2002"
"208",2,2002,6,26.4,0.416666667,0.096666667,7.4,38.2,0.633333333,10.04333333,15.98333333,5.117993812,2.00148,0,96.2,28.36,12.3,3,10,0.099,"2 2002"
"209",2,2002,7,25,1.906666667,2.19,7.3,35.6,0.366666667,10.02666667,14.86666667,4.92289638,3.328626689,0.1,196.6,32.04,15.96,3,10,0.099,"2 2002"
"210",2,2002,8,33.1,0,0.263333333,7.166666667,35.56666667,1.283333333,10.59333333,12.75,6.133614939,4.460144414,0.1,169.5,30.75,14.37,3,10,0.099,"2 2002"
"211",2,2002,9,26.1,0.053333333,1.516666667,7.233333333,39.4,0.35,10.31,12.35,4.039536326,0,0.1,127.4,28.76,12.3,3,10,0.099,"2 2002"
"212",2,2002,10,19.5,0.516666667,1.246666667,7.133333333,34.83333333,0.8,9.583333333,15.1,7.594028891,2.980618636,46.4,36.3,24.45,9.97,3,10,0.099,"2 2002"
"213",2,2002,11,10.1,1.306666667,0.886666667,7.166666667,82.26666667,0.13,9.943333333,9.683333333,6.217005223,1.410986974,249,0,14.15,4.96,3,10,0.099,"2 2002"
"214",2,2002,12,7.2,0.63,1.466666667,7.2,73.6,1.5,12.33333333,4.633333333,6.191134742,3.072693315,464.3,0,7.82,0.86,3,10,0.099,"2 2002"
"215",2,2003,1,6.3,0.81,0,6.866666667,59.43333333,1.016666667,10.77,6.883333333,3.339321978,0.693147181,120.5,0,8.79,-0.51,3,10,0.111,"2 2003"
"216",2,2003,2,10.3,0.076666667,0.033333333,7.3,74.73333333,1.233333333,11.32333333,7.133333333,5.153291594,1.824549292,92.9,0,13.79,1.79,3,10,0.111,"2 2003"
"217",2,2003,3,16.1,0.07,0,7.2,83.3,1.496666667,12.11333333,10.85666667,7.791357516,4.356708827,160.8,0,14.37,1.1,3,10,0.111,"2 2003"
"218",2,2003,4,12.2,0.023333333,0.046666667,6.5,27.63333333,1.4,10.32,8.85,5.149237144,3.08190997,286.2,0,12.23,2.09,3,10,0.111,"2 2003"
"219",2,2003,5,22.5,0.393333333,0.033333333,7.1,39.56666667,1.466666667,9.486666667,12.88333333,4.535820108,2.00148,72.2,0,21.23,7.46,3,10,0.111,"2 2003"
"220",2,2003,6,26.4,1.303333333,0.003333333,6.666666667,46,0.35,9.546666667,16.5,7.457551585,2.667228207,0.1,28,28.17,12.65,3,10,0.111,"2 2003"
"221",2,2003,7,31.5,1.74,0.126666667,6.366666667,42.06666667,1.55,8.686666667,15.43333333,7.791357516,4.988389685,0.2,198.3,32.81,16.44,3,10,0.111,"2 2003"
"222",2,2003,8,25.7,0.576666667,0.033333333,7.2,40.8,0.125,9.896666667,14.18333333,7.791357516,3.514526067,42.4,125,29.15,14.28,3,10,0.111,"2 2003"
"223",2,2003,9,22.4,0.013333333,0,6.933333333,28.93333333,0.366666667,10.03333333,11.91666667,5.785362462,0,3.3,126.9,29.98,13.66,3,10,0.111,"2 2003"
"224",2,2003,10,16.1,0.216666667,0.033333333,7.2,37.53333333,0.25,12.08666667,12.05,5.935951837,0.693147181,0.1,78.5,22.17,7.15,3,10,0.111,"2 2003"
"225",2,2003,11,13.5,0.023333333,0.07,7.333333333,85.1,0.466666667,10.37333333,9.983333333,7.020994675,3.660994251,180.5,0,16.4,4.32,3,10,0.111,"2 2003"
"226",2,2003,12,7.9,1.336666667,0.036666667,7.6,82.93333333,1.703333333,10.51333333,6.5,6.475124503,2.388762789,567.8,0,9.18,1.35,3,10,0.111,"2 2003"
"227",2,2004,1,20.3,0,0,6.8,50,0.683333333,11.62,6.466666667,3.487375078,2.740840024,179.4,0,13.87,3.79,3,10,0.228,"2 2004"
"228",2,2004,2,12.2,0.096666667,0.003333333,6.133333333,20,4.966666667,11.47333333,7.6,5.117993812,2.58021683,344,0,12.6,0.69,3,10,0.228,"2 2004"
"229",2,2004,3,21.5,0.013333333,0,6.666666667,38.5,1.1,10.15,10.4,5.728800238,5.05305601,59.6,0,15.13,2.62,3,10,0.228,"2 2004"
"230",2,2004,4,19.6,0.013333333,0.033333333,6.866666667,66.46666667,0.583333333,10.29,12.3,5.900992644,1.410986974,37,0,19.68,5.58,3,10,0.228,"2 2004"
"231",2,2004,5,16.7,0.026666667,0,6.7,44.86666667,0.275,9.393333333,14.26666667,7.791357516,5.842964539,23.2,0,22.24,7.76,3,10,0.228,"2 2004"
"232",2,2004,6,23.3,0.02,0.006666667,5.966666667,42.03333333,0.083333333,8.77,14.6,6.361993085,4.097672352,3.7,160,27.65,12.31,3,10,0.228,"2 2004"
"233",2,2004,7,29.9,0,0.01,6.7,38.53333333,0.366666667,9.593333333,14.03333333,6.646520377,2.694627181,2.1,192.1,31.11,15.15,3,10,0.228,"2 2004"
"234",2,2004,8,27.2,0,0.04,6.4,29.03333333,0.216666667,9.96,13.65,7.791357516,4.252771799,0.2,169.6,30.64,14.64,3,10,0.228,"2 2004"
"235",2,2004,9,25.2,0,0.033333333,6.6,39.1,0.316666667,9.526666667,13.28333333,7.791357516,5.728800238,8.6,116.7,27.55,11.43,3,10,0.228,"2 2004"
"236",2,2004,10,17.3,0.26,0.04,5.733333333,33.93333333,0.853333333,10.44333333,10.73333333,7.791357516,4.265492818,8.2,75.5,25.8,9.92,3,10,0.228,"2 2004"
"237",2,2004,11,12.2,0.06,0.06,7.1,81.1,0.183333333,11.38,6.25,3.852273001,2.014903021,124,0,10.93,1.54,3,10,0.228,"2 2004"
"238",2,2004,12,10,0.073333333,0.016666667,6.866666667,42.43333333,0.883333333,11.77333333,5.433333333,4.990432587,5.463407986,469.4,0,8.35,1.43,3,10,0.228,"2 2004"
"239",2,2005,1,5.6,0.003333333,0.05,6.333333333,60.66666667,2.8,12.63,5.583333333,3.580737295,0.693147181,266.5,0,9.1,0.27,3,10,0.137,"2 2005"
"240",2,2005,2,11.9,0.03,0.013333333,6.7,69.06666667,2.233333333,10.14,9.333333333,7.791357516,5.842964539,148.6,0,9.99,0.98,3,10,0.137,"2 2005"
"241",2,2005,3,14.7,0.15,0.043333333,6.8,66.9,0.8,10.56,9.15,4.564348191,3.786459782,317.1,0,19.85,5.65,3,10,0.137,"2 2005"
"242",2,2005,4,11.6,0.01,0.016666667,6.3,40.7,1.666666667,12.90333333,8.866666667,4.90823336,2.839078464,103.7,0,15.96,2.93,3,10,0.137,"2 2005"
"243",2,2005,5,18.5,0.003333333,0,6.266666667,38,7.966666667,10.02,10.26666667,7.594028891,4.564348191,219.5,0,19.59,7.92,3,10,0.137,"2 2005"
"244",2,2005,6,20.7,0.03,0.03,7.376666667,50.03333333,0.2,9.443333333,16.43333333,6.418528055,2.667228207,59.2,0,23.52,8.49,3,10,0.137,"2 2005"
"245",2,2005,7,22.3,0.003333333,0.026666667,6.633333333,42.16666667,0.15,9.28,15.53333333,6.952919831,4.294560609,0,75,32.75,16.87,3,10,0.137,"2 2005"
"246",2,2005,8,25.6,0.003333333,0.013333333,7.15,39.8,0.286666667,9.51,13.1,3.095577609,2.140066163,0.2,172.1,31.85,15.37,3,10,0.137,"2 2005"
"247",2,2005,9,17.4,0.013333333,0.013333333,6.956666667,39.1,0.4,9.346666667,11,5.150397236,2.681021529,14.3,107.4,25.63,10.11,3,10,0.137,"2 2005"
"248",2,2005,10,19,0,0,6.466666667,43.5,0.416666667,9.533333333,13.8,5.220355825,3.42751469,196.4,0,19.06,7.11,3,10,0.137,"2 2005"
"249",2,2005,11,21.7,0,0.033333333,5.833333333,44.5,0.956666667,10.77666667,8.7,6.133614939,2.208274414,102.1,0,12.71,2.12,3,10,0.137,"2 2005"
"250",2,2005,12,6.4,0.01,0.056666667,6.7,73.23333333,0.966666667,11.18666667,5.15,3.765840495,0.693147181,293.6,0,10.87,1.49,3,10,0.137,"2 2005"
"251",2,2006,1,8.7,0.02,0.02,6.1,21.7,5.333333333,11.17,7.1,4.122283931,2.397895273,267.9,0,7.89,1.01,3,10,0.18,"2 2006"
"252",2,2006,2,14.15,0.03,0,6.2,37.1,1.5,11.23666667,7.2,3.430756184,0.693147181,189.6,0,12.61,3.04,3,10,0.18,"2 2006"
"253",2,2006,3,4.8,0.006666667,0.006666667,6.973333333,35.8,2.223333333,11.63333333,5.5,5.292802186,1.098612289,435.3,0,15.28,3.3,3,10,0.18,"2 2006"
"254",2,2006,4,12.8,0,0,5.9,35.13333333,3.3,10.83333333,8.666666667,4.536891345,1.410986974,368.8,0,14.56,4.5,3,10,0.18,"2 2006"
"255",2,2006,5,26,0.046666667,0.003333333,6.94,45.23333333,1.3,9.176666667,13.73333333,7.791357516,0,40.7,0,23.39,9.26,3,10,0.18,"2 2006"
"256",2,2006,6,18.9,0.003333333,0.03,6.5,59.23333333,0.516666667,9.793333333,14.73333333,7.791357516,2.928523524,0.7,66.6,28.55,13.18,3,10,0.18,"2 2006"
"257",2,2006,7,23.9,0.006666667,0,6.4,42.43333333,1,9.33,15.3,7.791357516,3.698829785,0,199,33.05,16.56,3,10,0.18,"2 2006"
"258",2,2006,8,22,0,0.03,7.446666667,37.86666667,0.766666667,9.91,12.1,7.791357516,1.824549292,0.4,167.3,29.87,13.83,3,10,0.18,"2 2006"
"259",2,2006,9,25,0.013333333,0.003333333,6.3,39.6,0.716666667,10.09,12,7.791357516,1.840549633,0.2,126.7,28.32,12.13,3,10,0.18,"2 2006"
"260",2,2006,10,21.3,0.003333333,0.02,6.8,41.43333333,0.216666667,10,10.1,6.887960652,2.928523524,37.1,40.5,20.65,7.43,3,10,0.18,"2 2006"
"261",2,2006,11,10,0,0.02,7.4,78.16666667,0,10.88,8.3,5.672979566,3.010620886,130.6,0,15.22,4.77,3,10,0.18,"2 2006"
"262",2,2006,12,2.6,0,0.05,6.566666667,75.46666667,0.41,11.73333333,4.9,3.802208139,2.140066163,734.7,0,10.43,2.74,3,10,0.18,"2 2006"
"263",2,2007,1,0.8,0.04,0.033333333,6.033333333,68.6,9.9,12.56,2.266666667,7.791357516,4.109233175,41.1,0,9.37,1.5,3,10,0.251,"2 2007"
"264",2,2007,2,11.6,0,0.043333333,6.533333333,67.23333333,2.5,11.37,5.7,2.939161922,2.602689685,402.7,0,13.24,1.32,3,10,0.251,"2 2007"
"265",2,2007,3,20.5,0.003333333,0,6.9,74.7,0.75,10.88333333,10.33333333,4.563305982,1.648658626,35.8,0,8.24,-0.31,3,10,0.251,"2 2007"
"266",2,2007,4,12.1,0.006666667,0.016666667,6.6,47.3,0.966666667,11.36333333,8.8,5.785362462,3.987130478,109.5,0,18.59,4.23,3,10,0.251,"2 2007"
"267",2,2007,5,19,0.006666667,0.13,5.8,45.8,0.083333333,10.86333333,11.8,7.594028891,4.406719247,44.5,0,23.94,9.15,3,10,0.251,"2 2007"
"268",2,2007,6,25,0.003333333,0.006666667,5.9,31.6,0.716666667,9.633333333,13.63333333,5.959199587,2.282382386,19.1,78.1,27.37,11.93,3,10,0.251,"2 2007"
"269",2,2007,7,23,0,0.016666667,5.9,38.06666667,0.266666667,9.6,13.9,5.367376902,2.990719732,2,191.9,31.01,15.1,3,10,0.251,"2 2007"
"270",2,2007,8,23.1,0.01,0.006666667,5.8,38.9,0.22,9.656666667,12.8,6.191134742,1.840549633,0.1,170.1,31,14.58,3,10,0.251,"2 2007"
"271",2,2007,9,22.4,0,0,7.36,37.4,0.066666667,10.31,9.6,7.791357516,1.410986974,33,88.1,24.63,10.52,3,10,0.251,"2 2007"
"272",2,2007,10,20.3,0.01,0.066666667,7.446666667,44.46666667,0.533333333,10.45,9.966666667,7.791357516,1.410986974,17.5,59.4,20.63,6.68,3,10,0.251,"2 2007"
"273",2,2007,11,10.2,0.016666667,0.006666667,6.9,80.23333333,0.816666667,10.24,9.133333333,4.204692619,1.131402111,150.5,0,12.74,3.77,3,10,0.251,"2 2007"
"274",2,2007,12,11.3,0.013333333,0.233333333,5.9,69.63333333,3.866666667,10.44333333,9.133333333,7.791357516,6.248429647,244.6,0,9.95,1.02,3,10,0.251,"2 2007"
"275",2,2008,1,3.5,0.003333333,0.04,6.2,77,0.766666667,12.45333333,3.9,3.919991175,2.128231706,347.3,0,11.03,-1.34,3,10,0.128,"2 2008"
"276",2,2008,2,9.2,0.033333333,0.016666667,6.466666667,69.1,1.566666667,11.81333333,5.533333333,3.981549068,2.128231706,176.7,0,10.94,1.92,3,10,0.128,"2 2008"
"277",2,2008,3,20.2,0.003333333,0.05,6.133333333,76.7,3.266666667,10.68666667,9.933333333,6.075805696,3.010620886,54.8,0,18.9,4.07,3,10,0.128,"2 2008"
"278",2,2008,4,32.5,0.01,0.02,6.366666667,58.8,0.516666667,11.32333333,10.96666667,5.463407986,1.131402111,13.9,0,17.57,3.19,3,10,0.128,"2 2008"
"279",2,2008,5,28,0.006666667,0.033333333,7.033333333,45,0.5,9.926666667,12.3,5.618587629,2.681021529,18.8,0,22.78,8.74,3,10,0.128,"2 2008"
"280",2,2008,6,27.8,0.006666667,0.013333333,6.866666667,40.8,1.433333333,9.603333333,13.06666667,7.791357516,2.140066163,0,174.1,28.42,11.53,3,10,0.128,"2 2008"
"281",2,2008,7,26.6,0.023333333,0.013333333,7.023333333,40.4,0.18,8.31,13.2,5.321056854,1.791759469,0,196.7,32.38,15.6,3,10,0.128,"2 2008"
"282",2,2008,8,25,0.02,0.023333333,6.9,41.06666667,0.366666667,10.19333333,12.5,7.791357516,1.648658626,0.6,172.1,31.87,15.72,3,10,0.128,"2 2008"
"283",2,2008,9,27.3,0.023333333,0,6.9,43.36666667,0.266666667,9.47,12.73333333,6.646520377,3.443618098,0.2,129.2,30.05,12.78,3,10,0.128,"2 2008"
"284",2,2008,10,7.1,0.003333333,0,6.936666667,28.13333333,0.06,15.14,9.533333333,4.322807275,2.990719732,104.1,0,17.91,6.14,3,10,0.128,"2 2008"
"285",2,2008,11,11.8,0.006666667,0.036666667,7.096666667,87.53333333,0.116666667,10.65666667,8,6.017619505,2.602689685,43.9,0,16.37,4.9,3,10,0.128,"2 2008"
"286",2,2008,12,-2.6,0.01,0,5.866666667,29.36666667,0.016666667,15.90666667,1.633333333,4.252771799,3.529297384,263.6,0,7.61,-0.41,3,10,0.128,"2 2008"
"287",2,2009,1,8.7,0,0.066666667,7.276666667,92.7,0.366666667,11.54666667,3.4,7.092823061,2.867898902,101.2,0,7.06,-0.05,3,10,0.12,"2 2009"
"288",2,2009,2,8.9,0.02,0.063333333,6.233333333,84.83333333,0.416666667,12.2,6.733333333,5.959199587,2.862200881,360.1,0,11.71,0.72,3,10,0.12,"2 2009"
"289",2,2009,3,13,0.013333333,0.1,6.946666667,68.63333333,3.666666667,11.47666667,7.8,4.280824129,3.303216973,199,0,15.07,2.3,3,10,0.12,"2 2009"
"290",2,2009,4,21.5,0.006666667,0.043333333,7.22,61.26666667,1.14,10.38333333,11.9,6.133614939,2.58021683,69.3,0,17.27,3.56,3,10,0.12,"2 2009"
"291",2,2009,5,18.3,0.016666667,0.016666667,7.036666667,40.6,1.566666667,10.4,12.5,5.414766179,0.693147181,145.7,0,24.44,10.67,3,10,0.12,"2 2009"
"292",2,2009,6,24.4,0.016666667,0.023333333,7.093333333,45.63333333,0.566666667,9.536666667,13.6,6.704904431,2.895911938,18.7,0,25.44,11.4,3,10,0.12,"2 2009"
"293",2,2009,7,27.8,0.026666667,0.01,7.253333333,43.4,0.316666667,9.87,14.4,7.791357516,2.261763098,0,172.6,32.12,15.68,3,10,0.12,"2 2009"
"294",2,2009,8,28.2,0.013333333,0.016666667,7.373333333,40,0.423333333,10.28333333,12.3,7.791357516,1.648658626,0.6,169.1,30.33,14.9,3,10,0.12,"2 2009"
"295",2,2009,9,23.2,0.006666667,0.02,7.26,42.13333333,0.31,10.57333333,12.06666667,7.791357516,1.648658626,3.5,126.7,29.54,14.09,3,10,0.12,"2 2009"
"296",2,2009,10,14.3,0.006666667,0,6.416666667,45.8,0.383333333,10.17333333,10.2,5.920237038,2.272125886,74.3,5,22.11,8.09,3,10,0.12,"2 2009"
"297",2,2009,11,11.2,0.003333333,0.093333333,6.2,87.76666667,0.4,11.29666667,8.1,4.999237249,2.397895273,131.7,0,15.42,5.52,3,10,0.12,"2 2009"
"298",2,2009,12,5.1,0.013333333,0.01,6.7,91.93333333,0.25,12.41,4.3,5.276071758,2.397895273,205.4,0,8.19,-0.24,3,10,0.12,"2 2009"
"299",2,2010,1,6.2,0.04,0.226666667,7.196666667,73.73333333,10,11.84,4.733333333,4.891100725,3.202746443,310.9,0,13.26,2.14,3,10,0.178,"2 2010"
"300",2,2010,2,14.7,0.006666667,0.01,7.36,74.6,0.966666667,11.72,7.1,4.650143552,2.251291799,190.3,0,10.06,1.13,3,10,0.178,"2 2010"
"301",2,2010,3,16.2,0.023333333,0.06,7.166666667,67.46666667,1.833333333,11.06333333,7.366666667,2.939161922,2.014903021,162.2,0,13.4,1.73,3,10,0.178,"2 2010"
"302",2,2010,4,20.4,0.013333333,0.013333333,6.846666667,44.53333333,2.5,11.14,8,5.414766179,2.151762203,266.9,0,13.81,2.8,3,10,0.178,"2 2010"
"303",2,2010,5,13.2,0.006666667,0.04,6.816666667,41.7,0.683333333,11.03666667,9.5,7.791357516,0,102.6,0,17.81,5.33,3,10,0.178,"2 2010"
"304",2,2010,6,20.5,0.023333333,0.06,6.873333333,44.9,0.673333333,10.47333333,11.6,7.791357516,3.000719815,3.8,0,25.89,12.12,3,10,0.178,"2 2010"
"305",2,2010,7,30.4,0.02,0.026666667,6.886666667,41.46666667,1.016666667,11.74,13.8,7.791357516,3.968403339,0,173.5,31.44,15.76,3,10,0.178,"2 2010"
"306",2,2010,8,28.7,0.02,0.033333333,6.876666667,43.66666667,0.433333333,10.94666667,11.7,6.248429647,0.693147181,1.1,165.2,29.2,13.9,3,10,0.178,"2 2010"
"307",2,2010,9,20.1,0.013333333,0.023333333,6.986666667,44.03333333,0.666666667,9.5,12.23333333,6.887960652,3.148453361,0.9,125.1,28.21,12.3,3,10,0.178,"2 2010"
