"","Site","Month","WY","Year","Date","Season","Acari","Aeshnidae","Ameletidae","Amphipoda","Apataniidae","Arctopsychinae","Baetidae","Bivalvia","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Coenagrionidae","Cordulegastridae","Corduliidae","Corixidae","Corydalidae","Cyrenidae","Decapoda","Dixidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Eulichadidae","Gastropoda","Glossosomatidae","Gomphidae","Helicopsychidae","Heptageniidae","Hirudinea","Hydropsychidae","Hydroptilidae","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Ptilodactylidae","Pyraloidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Thremmatidae","Tipulidae","Turbellaria","sample.size","total.ept","Percent.ept","total.taxa","eph.taxa","ple.taxa","tri.taxa","EPT.richness","eph.rel.ab","ple.rel.ab","tri.rel.ab","Percent.chir","Diversity","EPT.Diversity","P.rel.ab","CF.rel.ab","CG.rel.ab","SH.rel.ab","SC.rel.ab","rare.rich","rare.EPT.rich","sens.taxa.rich","sens.taxa.div","tol.taxa.rich","tol.taxa.div","Cat1","Cat3","Cat6","Cat12","DO.Average","Cond.Average","H2OTemp.Average","pH.Average","Turb.Average","NO3.Average","PO4.Average","Bacteria_TC","Bacteria_EColi","DO30","DO90","DO180","DO365","Cond30","Cond90","Cond180","Cond365","H2OTemp30","H2OTemp90","H2OTemp180","H2OTemp365","pH30","pH90","pH180","pH365","Turb30","Turb90","Turb180","Turb365","Nitrate30","Nitrate90","Nitrate180","Nitrate365","Phosphate30","Phosphate90","Phosphate180","Phosphate365","TotColiform30","TotColiform90","TotColiform180","TotColiform365","ppt30","ppt90","ppt180","ppt365","tmean30","tmean90","tmean180","tmean365","vpdmin30","vpdmin90","vpdmin180","vpdmin365","vpdmax30","vpdmax90","vpdmax180","vpdmax365","SOI.avg5","P_ET"
"92",15,10,2009,2008,"2008-10-09","Base",1,0,0,0,0,0,89,1,1,0,0,0,0,0,39,19,3,0,0,0,0,0,0,0,0,86,1,0,0,0,1,0,0,2,0,164,14,7,0,2,9,0,0,0,0,0,0,5,0,0,19,0,2,1,5,0,0,0,0,5,1,0,0,22,0,0,1,0,0,0,500,331,66.2,25,4,2,8,14,0.204,0.076,0.382,7.8,2.1273068955856,1.50526795176667,0.09,0.382,0.46,0.014,0.054,24,14,5,1.74140562443735,4,1.38575292775507,"Average","Dry","Dry","Dry",10.707,115.433,13,6.9,0.75,0.1,0.05,2419.6,224.7,10.552,10.108,9.479,10.7110769230769,103.8165,97,107.994333333333,135.559076923077,13.5,15,16.5,12.1538461538462,6.4,6.7,7.0195,7.20538461538462,0.8,0.9,1.00333333333333,1.22538461538462,0.1,0.1,0.111166666666667,0.144615384615385,0.0585,0.0666666666666667,0.0611666666666667,0.0562307692307692,2419.6,2419.6,2419.6,1451.62307692308,0.824666666666667,0.274888888888889,0.2065,1.88175342465753,21.0166666666667,23.7655555555556,21.6272222222222,15.7904109589041,6.42533333333333,8.23233333333333,6.65711111111111,3.92301369863014,31.1006666666667,38.5574444444445,34.0220555555556,22.2524657534246,0.882,254.612057333287
"93",15,10,2010,2009,"2009-10-08","Base",0,0,0,0,0,0,62,0,1,0,0,2,3,0,27,26,3,0,0,0,0,0,0,0,0,128,0,0,0,8,0,0,0,4,0,35,25,8,1,63,10,0,0,0,0,0,0,20,0,0,10,0,0,1,1,0,0,0,0,4,1,1,0,47,0,0,0,0,0,1,492,251,51.0162601626016,25,4,3,8,15,0.282520325203252,0.0792682926829268,0.148373983739837,5.48780487804878,2.42646743839885,2.02725510685426,0.0873983739837398,0.170731707317073,0.632113821138211,0.024390243902439,0.0853658536585366,24,15,5,1.73222156820251,5,1.48576680586024,"Average","Dry","Average","Average",10.827,115,10,7.537,0.9,0.123,0.093,2419.6,290.9,9.612,9.5675,9.68514285714286,10.5586923076923,103.3165,98.4165,123.866571428571,141.530692307692,12.5,15.25,14.2857142857143,11.1538461538462,7.3785,7.4785,7.37957142857143,7.30684615384615,1.2,1.475,1.47142857142857,2.91153846153846,0.12,0.11,0.122857142857143,0.133076923076923,0.103,0.07975,0.0712857142857143,0.0666153846153846,2419.6,2419.6,2166.62857142857,1980,0.129,0.043,0.699888888888889,2.06865753424658,21.4366666666667,23.7877777777778,21.2622222222222,15.9057534246575,7.71533333333333,7.98011111111111,5.70544444444444,3.74665753424658,33.7686666666667,39.1577777777778,32.1987222222223,21.9471232876713,1.34,347.025059630741
"94",15,10,2011,2010,"2010-10-12","Base",12,0,0,0,0,0,27,4,1,0,0,0,0,0,40,44,6,0,0,0,0,0,0,0,0,122,1,0,0,57,0,0,23,12,0,43,1,18,2,11,20,0,0,0,0,1,2,19,0,0,13,0,0,0,8,0,0,0,2,1,2,10,0,15,0,0,0,0,1,1,519,230,44.3159922928709,30,4,3,9,16,0.134874759152216,0.111753371868979,0.196531791907514,7.70712909441233,2.70121553239786,2.31631386636901,0.152215799614644,0.121387283236994,0.464354527938343,0.0635838150289017,0.196531791907514,30,15,9,2.03246864343223,6,1.6078846715544,"Average","Average","Wet","Average",9.453,147.4,15,7.493,1.7,0.1,0.097,2419.6,325.5,10.04,9.94433333333333,9.83666666666667,10.6335454545455,126.4,118.566666666667,125.961,142.066636363636,15,16.3333333333333,16.5,12.3636363636364,7.5265,7.481,7.46933333333333,7.54218181818182,1.4835,1.789,2.06116666666667,4.66063636363636,0.11,0.114333333333333,0.1205,0.142363636363636,0.0885,0.126666666666667,0.0955,0.0862727272727273,2419.6,2419.6,2419.6,1938.01818181818,0.169333333333333,0.0621111111111111,0.898,2.52909589041096,20.92,22.6544444444444,20.0022222222223,14.9186301369863,5.43033333333333,5.949,4.18816666666667,2.48443835616438,28.891,34.4605555555556,28.0316111111111,18.2880821917808,-0.812,778.693290498673
"95",15,10,2012,2011,"2011-10-18","Base",8,0,0,0,0,0,7,0,0,0,0,0,0,2,88,28,5,0,0,0,0,0,0,0,0,131,4,2,0,8,1,1,17,5,0,7,0,11,7,28,14,0,0,0,0,0,0,44,0,0,2,0,0,1,7,0,0,0,0,14,0,13,0,0,0,0,0,0,41,1,497,143,28.7726358148893,27,5,2,7,14,0.112676056338028,0.0603621730382294,0.114688128772636,17.7062374245473,2.51974666507229,2.28368404917085,0.10261569416499,0.0160965794768612,0.645875251509054,0.0482897384305835,0.104627766599598,26,14,8,1.95769628525277,6,1.24693215908353,"Wet","Wet","Wet","Wet",8.253,179.333,15,6.72,0.57,0.12,0.183,2419.6,178.9,8.838,8.81825,9.02371428571429,10.0925384615385,150.2,123.5165,131.728571428571,137.046230769231,15,16.5,16.5714285714286,13.4615384615385,6.77,6.85425,6.86257142857143,7.04653846153846,3.085,2.4925,2.23857142857143,8.635,0.1315,0.1325,0.128571428571429,0.172230769230769,0.1665,0.125,0.118142857142857,0.09,2419.6,2419.6,2275.18333333333,1849.49166666667,2.45466666666667,0.908555555555556,1.21283333333333,4.11331506849315,19.6233333333333,22.8666666666667,20.0955555555556,14.8284931506849,3.607,5.39033333333333,3.85594444444445,2.33123287671233,23.9293333333333,33.0373333333333,26.9557222222222,17.6670410958904,2.154,209.057179556455
"96",15,10,2014,2013,"2013-10-09","Base",13,0,0,0,0,0,49,2,3,0,0,0,0,0,56,17,7,0,0,0,0,0,0,0,0,54,0,0,0,29,0,2,38,6,0,17,1,6,4,48,6,0,0,0,0,0,1,78,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,454,200,44.0528634361233,24,4,2,7,13,0.240088105726872,0.0462555066079295,0.154185022026432,12.3348017621145,2.5763990812194,2.00975620105013,0.0947136563876652,0.066079295154185,0.649779735682819,0.0176211453744493,0.171806167400881,24,13,7,1.71626661808695,6,1.43387400282138,"Average","Average","Dry","Average",10.21,96.27,11,7.01,0.86,0.1,NA,1119.9,172.2,9.725,9.245,9.39328571428571,10.6120769230769,99.4015,90.11725,110.567,126.010461538462,14,16.5,16.4285714285714,12.6923076923077,7.1735,7.40275,7.55157142857143,7.64007692307692,0.7435,0.851,1.13628571428571,1.19007692307692,0.105,0.1025,0.121428571428571,0.203846153846154,0.05,0.0733333333333333,0.116666666666667,0.1,1769.75,1426.4,1351.97142857143,966.769230769231,0.529,0.364666666666667,0.489555555555556,2.39016438356164,19.1233333333333,22.5611111111111,21.4572222222222,16.101095890411,4.32633333333333,6.25822222222222,5.27361111111111,3.19720547945206,25.7146666666667,33.8524444444445,31.3722777777778,20.8475616438356,-0.03,94.2816847687616
"97",15,10,2015,2014,"2014-10-13","Base",2,0,0,0,0,0,96,4,11,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,71,0,10,0,0,4,2,0,40,0,21,0,45,0,0,21,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,39,0,0,0,0,2,6,454,305,67.1806167400881,22,4,1,7,12,0.36784140969163,0.026431718061674,0.277533039647577,1.10132158590308,2.54157832355652,2.10076793160811,0.0594713656387665,0.165198237885463,0.482378854625551,0.191629955947137,0.0969162995594714,22,12,11,2.12784385902671,4,1.18453905508754,"Dry","Dry","Dry","Dry",9.87,86.1,13,6.82,0.47,0.1,0.05,1732.9,344.8,9.87,9.44,9.3092,10.4296363636364,77.6335,79.9556666666667,95.9556666666667,120.569833333333,15,16.3333333333333,17,12.5833333333333,7.24,7.43766666666667,7.4855,7.49991666666667,0.52,0.519,1.04283333333333,4.11475,0.1,0.1,0.116666666666667,0.24,0.065,0.0833333333333333,0.0833333333333333,0.0945454545454545,1426.4,1757.46666666667,1799.7,1253.85833333333,0.735666666666667,0.269555555555556,0.340277777777778,1.75528767123288,21.7133333333333,23.8211111111111,22.2727777777778,17.1964383561644,6.01966666666666,7.00355555555556,6.07133333333334,4.27764383561644,30.0226666666667,35.3363333333333,33.2642222222222,23.7071232876713,0.392,182.28521831186
"98",15,10,2022,2021,"2021-10-05","Base",15,0,0,58,0,0,52,2,0,0,0,1,0,1,94,1,18,0,0,0,0,8,1,0,0,54,0,33,1,52,0,2,0,0,0,15,2,0,58,71,3,0,0,0,0,0,1,115,44,0,2,0,1,3,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,724,242,33.4254143646409,30,4,2,6,12,0.219613259668508,0.00414364640883978,0.110497237569061,12.9834254143646,2.63952984188619,1.732779030921,0.0552486187845304,0.0414364640883978,0.803867403314917,0.00414364640883978,0.0925414364640884,23,8,4,1.22540199921794,9,1.88484825180813,"Dry","Dry","Dry","Dry",9.747,92.567,13,7.553,0.907,0.23,0.183,2419.6,186,9.69,9.439,9.52171428571429,10.1603333333333,84.367,78.0335,108.538142857143,136.94725,15,16.75,15.5714285714286,12,7.5265,7.329,7.43557142857143,7.52158333333333,0.957,1.08425,0.948142857142857,2.81883333333333,0.23,0.23,0.23,0.23,0.185,0.1975,0.196666666666667,0.196666666666667,2419.6,2419.6,2195.6,2195.6,0.427333333333333,0.142444444444444,0.115555555555556,1.35635616438356,23.71,25.2488888888889,22.7555555555555,17.0665753424658,8.218,8.99444444444444,6.79594444444444,4.74002739726027,38.0326666666667,42.8348888888889,37.1179444444445,25.4433150684931,1.1,391.181321648912
"99",15,6,2003,2003,"2003-06-24","Peak",0,0,0,0,0,0,94,0,1,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,36,0,16,0,0,17,0,0,2,0,159,7,1,0,0,0,0,0,0,0,0,0,4,0,0,33,0,2,0,3,0,0,0,0,0,6,0,0,7,0,0,0,0,4,0,500,338,67.6,17,3,1,7,11,0.224,0.066,0.386,21.6,1.95307768379666,1.47961160494876,0.078,0.338,0.516,0.002,0.058,17,11,6,1.70616844311953,3,0.475065652247299,"Wet","Wet","Average","Average",9.273,171.433,20,7.133,0.9,NA,NA,NA,NA,9.273,13.4643333333333,12.7295,12.18675,171.433,167.011,146.45,128.524916666667,20,14.6666666666667,11.5,13.5,7.133,7.12233333333333,7.3445,7.44166666666667,0.9,2.23333333333333,4.885,3.46583333333333,NA,0.137,0.137,0.435,NA,0.053,0.053,0.055,NA,NA,NA,NA,0,2.54277777777778,3.37838888888889,2.70180821917808,21.0366666666667,15.34,12.7716666666667,15.7539726027397,1.91133333333333,1.47177777777778,1.09122222222222,2.92671232876712,25.5066666666667,16.559,12.4194444444444,19.7962465753425,-0.73,439.030488225954
"100",15,6,2004,2004,"2004-06-12","Peak",2,0,0,0,0,0,108,0,2,0,0,0,0,1,141,9,2,0,0,0,0,0,0,0,0,74,1,33,0,0,4,1,0,11,0,56,2,16,0,0,2,0,0,0,0,2,0,9,0,0,25,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,511,271,53.0332681017613,27,4,3,6,13,0.301369863013699,0.0704500978473581,0.158512720156556,27.5929549902153,2.17977682150417,1.80673079135097,0.086105675146771,0.11545988258317,0.718199608610568,0.0352250489236791,0.0430528375733855,27,12,8,1.89119206487946,3,0.526562711865062,"Average","Dry","Average","Average",8.883,149.667,16,6.933,1.4,0.163,0.067,NA,NA,8.883,8.463,11.3848333333333,10.7878461538462,149.667,161.278,161.1335,142.205583333333,16,14,11.5,13.8461538461538,6.933,6.811,6.87766666666667,6.96658333333333,1.4,1.66666666666667,3.16666666666667,3.76083333333333,0.163,0.211,0.21075,0.21075,0.067,0.0613333333333333,0.0585,0.0585,NA,NA,NA,NA,0.0863333333333333,0.485111111111111,2.71472222222222,2.1993698630137,18.3633333333333,16.7011111111111,12.7527777777778,16.3838356164384,2.74633333333333,2.83177777777778,1.82344444444444,3.5027397260274,23.7633333333333,21.2335555555556,14.515,21.9541095890411,-0.23,205.92579322832
"101",15,6,2005,2005,"2005-06-18","Peak",2,0,0,0,0,0,106,0,2,0,0,0,0,0,203,1,0,0,0,0,0,0,0,0,0,38,0,3,0,1,2,0,0,1,0,13,0,5,0,0,0,0,0,0,0,0,0,8,0,0,22,0,0,0,1,0,0,0,0,1,3,0,0,68,0,0,0,0,1,0,481,158,32.8482328482328,19,3,2,5,10,0.228690228690229,0.0478170478170478,0.051975051975052,42.2037422037422,1.73752899552198,1.18232116205747,0.0582120582120582,0.172557172557173,0.744282744282744,0.0103950103950104,0.0124740124740125,17,10,6,1.66966376075543,3,0.749903763731926,"Wet","Wet","Average","Average",9.47,146.9,14,6.367,0.9,0.11,0.05,2419.6,410.6,9.47,9.1575,11.851,10.4119090909091,146.9,140.955666666667,134.605666666667,127.84625,14,12.6666666666667,11,12.4166666666667,6.367,6.567,6.639,6.71675,0.9,2.6,6.91666666666667,4.67583333333333,0.11,0.161,0.2105,0.175,0.05,0.0533333333333333,0.118333333333333,0.0866666666666667,2419.6,2419.6,2419.6,2419.6,1.46566666666667,4.12311111111111,4.53244444444445,3.11438356164383,18.2233333333333,14.3622222222222,12.1322222222222,15.3175342465753,1.60266666666667,1.10355555555556,0.9905,2.85846575342466,21.456,14.2838888888889,11.4176666666667,19.0153698630137,-0.506,571.032591890615
"102",15,6,2006,2006,"2006-06-16","Peak",2,0,0,0,0,0,122,0,0,0,0,0,0,0,113,2,0,0,0,0,0,0,0,0,0,32,5,5,0,0,0,0,0,2,0,15,0,1,0,0,0,0,0,0,0,2,0,13,0,0,51,0,0,1,1,0,0,0,0,0,5,0,0,115,0,0,0,0,2,0,490,206,42.0408163265306,19,3,3,4,10,0.263265306122449,0.112244897959184,0.0448979591836735,23.0612244897959,1.94457400937426,1.21385825640787,0.13469387755102,0.26734693877551,0.581632653061224,0.00612244897959184,0.00612244897959184,18,10,6,1.17532284601485,4,1.0362149832357,"Wet","Wet","Wet","Wet",8.897,148.7,17,7.067,0.8,0.103,0.05,435.2,93.3,8.897,9.408,11.273,10.2713846153846,148.7,129.589,132.905666666667,127.707692307692,17,14,10.8333333333333,12.3846153846154,7.067,6.79233333333333,7.028,7.04884615384615,0.8,5.86666666666667,7.8,4.14230769230769,0.103,0.104333333333333,0.169333333333333,0.145461538461538,0.05,0.0576666666666667,0.0665,0.0591538461538462,435.2,1758.13333333333,1357.7,1782.46,0.975333333333333,4.06733333333333,6.87183333333333,4.014,18.6833333333333,15.3511111111111,12.3188888888889,15.778904109589,1.66533333333333,1.40188888888889,0.985722222222222,2.55747945205479,22.418,16.6264444444444,12.1975555555556,19.8483287671233,0.468,809.325525266763
"103",15,6,2007,2007,"2007-06-14","Peak",0,0,0,0,0,0,88,0,4,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,91,1,11,0,0,14,0,0,5,0,123,0,2,0,0,0,0,0,0,0,0,1,0,0,0,33,0,1,0,0,0,0,0,0,0,3,0,0,42,0,0,0,0,9,1,504,285,56.547619047619,17,3,1,7,11,0.206349206349206,0.0654761904761905,0.293650793650794,14.8809523809524,2.06792511224868,1.50200772847057,0.0753968253968254,0.337301587301587,0.525793650793651,0.00595238095238095,0.0376984126984127,14,11,7,1.82697947937495,2,0.769324852413341,"Average","Dry","Dry","Dry",9.163,111.767,19,6.533,1.5,0.157,0.093,2419.6,387.3,9.06,9.82333333333333,10.7851666666667,10.2955384615385,137.15,144.922333333333,142.366666666667,139.999923076923,17,14.3333333333333,11,12.9230769230769,6.583,6.78866666666667,6.87766666666667,6.87638461538462,1.3,1.15,2.39166666666667,1.97307692307692,0.182,0.169,0.216166666666667,0.172076923076923,0.0715,0.0643333333333333,0.0626666666666667,0.0715384615384615,2419.6,2419.6,1677.63333333333,1768.17692307692,0.016,1.40588888888889,2.61461111111111,1.85358904109589,19.6066666666667,16.2211111111111,12.4961111111111,16.1306849315069,2.95566666666667,2.27377777777778,1.72211111111111,3.64704109589041,27.9986666666667,20.8007777777778,15.3294444444444,22.4119726027397,-0.658,90.3908887352723
"104",15,6,2008,2008,"2008-06-19","Peak",8,0,0,0,0,0,143,1,1,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,55,0,8,0,2,6,0,0,6,0,72,7,10,1,1,0,0,0,0,0,2,0,13,0,0,15,0,3,0,4,0,0,0,1,3,4,0,0,47,0,0,1,0,4,0,493,280,56.7951318458418,27,4,3,8,15,0.320486815415822,0.0365111561866126,0.210953346855984,15.0101419878296,2.28803024547524,1.55179434487653,0.0588235294117647,0.251521298174442,0.598377281947262,0.026369168356998,0.0567951318458418,24,15,8,2.18375835266451,4,1.15488644048802,"Dry","Dry","Dry","Dry",9.08,101.933,16,7.333,1.27,0.14,0.05,2419.6,387.3,9.08,9.61666666666667,11.0716666666667,10.6366666666667,101.933,147.7,145.905666666667,135.897333333333,16,15.3333333333333,11.3333333333333,12,7.333,7.40566666666667,7.44166666666667,7.49716666666667,1.27,0.773333333333333,1.42,1.34416666666667,0.14,0.132333333333333,0.182833333333333,0.151666666666667,0.05,0.05,0.05,0.0528333333333333,2419.6,1734.86666666667,986.366666666667,1370.95833333333,0.169,0.264888888888889,2.32316666666667,1.95065753424658,18.63,16.1,12.1683333333333,15.2331506849315,4.42,3.60533333333333,2.267,3.24780821917808,27.356,22.9591111111111,15.7939444444444,20.9780821917808,0.882,207.777240961443
"105",15,6,2009,2009,"2009-06-18","Peak",2,0,0,0,0,0,166,0,2,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,33,1,13,0,1,3,0,0,4,0,104,2,2,0,0,1,0,0,0,0,11,0,1,1,0,13,0,9,0,1,0,0,0,0,0,4,0,0,71,0,0,0,0,1,2,512,334,65.234375,24,4,2,7,13,0.359375,0.046875,0.24609375,12.5,2.03916763175317,1.43092466451257,0.04296875,0.36328125,0.544921875,0.025390625,0.021484375,24,13,8,2.09887638271977,2,0.904752209767727,"Average","Average","Average","Average",9.12,145.033,17,7.753,1.4,0.1,0.053,2419.6,727,9.12,9.842,11.0398333333333,10.4933076923077,145.033,157.8,157.011166666667,139.674307692308,17,13,9.66666666666667,11.6923076923077,7.753,7.24766666666667,7.21983333333333,7.16730769230769,1.4,1.46666666666667,5.16666666666667,2.80538461538462,0.1,0.14,0.165,0.133076923076923,0.053,0.06,0.064,0.0626153846153846,2419.6,1829.33333333333,1884.6,1980,0.595333333333333,1.77877777777778,3.27988888888889,2.12583561643836,18.8733333333333,15.8522222222222,12.3466666666667,16.0282191780822,1.91,2.466,1.86316666666667,3.9053698630137,21.674,19.4177777777778,14.3166666666667,22.0151780821918,1.34,254.612057333287
"106",15,6,2010,2010,"2010-06-08","Peak",6,0,0,0,0,0,163,0,0,0,0,0,0,1,73,4,2,0,0,0,0,0,0,0,0,55,2,109,0,5,2,2,0,27,0,4,0,2,0,0,0,0,0,0,0,5,0,2,0,0,32,0,0,0,1,0,0,0,1,0,1,0,0,34,0,0,0,0,3,4,540,349,64.6296296296296,24,3,3,4,10,0.553703703703704,0.0759259259259259,0.0166666666666667,13.5185185185185,2.12466814011271,1.37530264042719,0.1,0.0703703703703704,0.744444444444444,0.0148148148148148,0.0648148148148148,24,10,8,1.22491003242591,6,1.17986232528886,"Wet","Average","Average","Average",10.1,166.233,18,7.643,1.7,0.167,0.073,2419.6,547.5,10.3735,10.80525,11.0468333333333,10.5071666666667,139.9165,134.25,148.066666666667,135.45825,14.5,11.5,10.3333333333333,12,7.4565,7.4725,7.609,7.56066666666667,2.6,10.5,7.31666666666667,4.28333333333333,0.1335,0.18175,0.161166666666667,0.1375,0.0615,0.0815,0.071,0.0725833333333333,2419.6,2419.6,1795.56666666667,1978.15,2.351,3.15911111111111,4.38055555555555,2.524,15.06,12.6922222222222,10.675,15.0871232876712,1.21233333333333,1.20377777777778,0.817666666666666,3.02739726027397,14.784,13.2534444444444,9.63927777777779,19.3519726027397,-0.812,347.025059630741
"107",15,6,2011,2011,"2011-06-14","Peak",0,0,0,0,0,0,73,1,0,0,0,0,0,1,95,7,3,0,0,0,0,0,0,0,1,74,0,99,0,0,0,0,10,36,0,7,0,2,0,0,1,0,0,0,0,5,2,4,0,0,30,1,0,0,4,0,0,0,0,0,3,2,0,21,0,0,0,0,10,0,492,278,56.5040650406504,24,4,4,6,14,0.42479674796748,0.0873983739837398,0.0528455284552846,19.3089430894309,2.30132496526071,1.79692503408743,0.0914634146341463,0.0589430894308943,0.703252032520325,0.0223577235772358,0.101626016260163,23,14,10,1.60426152247277,4,0.937230853153992,"Wet","Wet","Wet","Wet",8.88,154.267,20,7.217,1.8,0.15,0.17,2419.6,410.6,9.4615,10.4376666666667,11.3321666666667,10.4360833333333,150.4335,150.255666666667,141.755666666667,136.358416666667,15.5,14.3333333333333,11.6666666666667,13.3333333333333,7.112,7.298,7.1435,7.30783333333333,2.3,2.3,15.16,9.06518181818182,0.125,0.121,0.2315,0.170416666666667,0.11,0.0923333333333333,0.0711666666666667,0.0844166666666667,1986.35,1462.9,1279.38333333333,1849.49166666667,3.02266666666667,3.91855555555556,5.4175,3.86142465753425,13.6766666666667,12.5422222222222,10.4372222222222,14.7720547945205,0.839,1.231,0.991666666666666,2.5646301369863,12.2773333333333,12.5981111111111,10.1097777777778,18.2333150684932,2.154,778.693290498673
"108",15,6,2012,2012,"2012-06-12","Peak",2,0,0,0,0,0,67,1,1,0,0,0,0,0,184,9,0,0,0,0,0,0,0,0,0,44,0,27,0,0,1,0,0,40,0,8,1,7,0,2,0,0,0,0,0,4,1,10,0,0,29,0,2,0,3,0,0,0,0,0,2,0,3,15,0,0,0,0,8,1,474,203,42.8270042194093,27,4,4,9,17,0.286919831223629,0.0907172995780591,0.0506329113924051,38.8185654008439,2.17395548439198,1.98490675137594,0.0970464135021097,0.0569620253164557,0.704641350210971,0.029535864978903,0.0949367088607595,27,16,8,1.95244916806656,3,0.542087375979231,"Average","Wet","Average","Average",8.5,140.933,19,7.8,1.5,0.17,0.09,770.1,214.2,9.6415,10.0533333333333,11.0706666666667,10.1905,140.1,137.644333333333,163.911,147.588,17.5,15.6666666666667,10.8333333333333,13.0714285714286,7.5365,7.25666666666667,7.25666666666667,7.05321428571429,1.35,3.43333333333333,5.15833333333333,3.15642857142857,0.135,0.169,0.175,0.150928571428571,0.125,0.114333333333333,0.0921666666666667,0.105,547.8,416.166666666667,327.916666666667,1102.73076923077,0.451333333333333,4.51466666666667,3.99488888888889,2.36183561643836,18.22,14.7877777777778,12.0633333333333,15.6882191780822,2.51533333333333,1.99833333333333,1.77144444444444,2.84556164383562,24.0883333333333,16.8923333333333,13.9172222222222,20.0561369863014,1.362,209.057179556455
"109",15,6,2022,2022,"2022-06-15","Peak",14,0,0,223,0,0,149,4,3,0,0,0,1,1,954,2,2,0,0,4,0,1,0,0,1,43,1,20,0,33,1,1,2,4,0,32,9,3,20,14,9,0,0,0,0,16,12,171,19,0,18,0,1,1,19,0,0,0,0,0,1,0,5,5,2,0,0,0,0,2,1844,321,17.4078091106291,43,6,4,12,22,0.107375271149675,0.0200650759219089,0.0466377440347072,51.7353579175705,1.87936472243614,2.04770152911269,0.0287418655097614,0.0254880694143167,0.881236442516269,0.0178958785249458,0.0368763557483731,23,13,9,2.22101943283354,10,1.08920025953519,"Dry","Dry","Dry","Average",11.17,150.767,17,7.563,0.553,0.327,0.12,2419.6,547.5,11.17,11.17,11.84,10.424875,150.767,150.767,157.167,106.54175,17,17,11.5,13.625,7.563,7.563,7.6115,7.4115,0.553,0.553,0.578,3.7975,0.327,0.327,0.3335,0.320875,0.12,0.12,0.135,0.188375,2419.6,2419.6,1499.5,2156.71428571429,0.747,1.75177777777778,2.08211111111111,2.49616438356164,20.5566666666667,16.2333333333333,13.0172222222222,16.7065753424657,4.90666666666667,3.06955555555556,2.39405555555556,4.12515068493151,29.42,21.3448888888889,16.4379444444444,23.4480273972603,0.852,391.181321648912
"110",15,7,2021,2021,"2021-07-06","Peak",1,0,0,36,0,0,83,0,0,0,0,0,0,0,117,8,1,0,0,1,0,4,1,0,0,110,0,20,1,13,0,3,1,14,0,35,0,1,12,43,8,0,0,0,0,0,28,37,5,0,49,0,0,0,0,0,0,0,0,0,1,0,50,3,1,0,0,0,12,1,749,304,40.5874499332443,31,6,2,6,14,0.225634178905207,0.0761014686248331,0.104138851802403,15.6208277703605,2.67583587985525,2.10885378358904,0.153538050734312,0.0560747663551402,0.630173564753004,0.041388518024032,0.0373831775700935,27,11,7,1.88467020120888,7,1.51062831127832,"Dry","Dry","Dry","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.873,9.632,10.5075,10.5275555555556,104.033,149.211,162.266666666667,161.137,17,14,10.3333333333333,9.625,7.553,7.57766666666667,7.621,7.64111111111111,0.48,0.766666666666667,3.99433333333333,3.33544444444444,0.23,0.23,0.23,0.194333333333333,0.19,0.195,0.195,0.136666666666667,1732.9,1859.6,1859.6,1640.83333333333,0,0.0886666666666667,1.61477777777778,1.32123287671233,23.99,20.1311111111111,15.0972222222222,17.1720547945206,6.239,4.54755555555556,3.10772222222222,4.85621917808219,39.0146666666667,31.1588888888889,21.1547777777778,25.1273150684932,1.1,-14.7292517936601
